TIMESTAMP;IR;RED;BPM;Avg_BPM;MILLIS
33;113448;28259;114.94;91;33709
33;113449;28265;114.94;91;33749
33;113399;28256;114.94;91;33789
33;113453;28242;114.94;91;33829
33;113512;28246;114.94;91;33869
33;113619;28270;114.94;91;33909
33;113663;28280;114.94;91;33949
33;113682;28282;114.94;91;33989
34;113713;28291;114.94;91;34029
34;113734;28290;114.94;91;34070
34;113641;28246;114.94;91;34110
34;112663;28124;114.94;91;34150
34;111672;28060;114.94;91;34190
34;111702;28073;114.94;91;34230
34;112060;28116;114.94;91;34270
34;112297;28152;114.94;91;34310
34;112463;28172;114.94;91;34350
34;112633;28189;114.94;91;34390
34;112628;28172;114.94;91;34431
34;112554;28174;114.94;91;34471
34;112639;28185;114.94;91;34511
34;112796;28179;114.94;91;34551
34;112930;28200;114.94;91;34591
34;113133;28210;114.94;91;34631
34;113272;28229;114.94;91;34671
34;113386;28252;114.94;91;34711
34;113426;28239;114.94;91;34751
34;112560;28082;114.94;91;34792
34;111171;28011;114.94;91;34832
34;110962;28022;114.94;91;34872
34;111191;28023;114.94;91;34912
34;111275;28035;114.94;91;34952
34;111456;28041;114.94;91;34992
35;111812;28101;114.94;91;35032
35;112041;28115;114.94;91;35072
35;112060;28122;114.94;91;35112
35;112142;28135;114.94;91;35153
35;112323;28150;114.94;91;35193
35;112454;28148;114.94;91;35233
35;112536;28138;114.94;91;35273
35;112694;28162;114.94;91;35313
35;112989;28202;114.94;91;35353
35;113060;28152;114.94;91;35393
35;111645;28001;114.94;91;35433
35;110659;27964;114.94;91;35473
35;110664;27979;114.94;91;35514
35;110891;27992;114.94;91;35554
35;110864;27999;114.94;91;35594
35;111052;28008;114.94;91;35634
35;111355;28026;114.94;91;35674
35;111480;28045;114.94;91;35714
35;111599;28083;114.94;91;35754
35;111901;28114;114.94;91;35794
35;112249;28155;114.94;91;35835
35;112538;28171;114.94;91;35875
35;112817;28204;114.94;91;35915
35;112968;28220;114.94;91;35955
35;113198;28219;114.94;91;35995
36;113259;28180;114.94;91;36035
36;112096;28034;114.94;91;36075
36;110921;28003;114.94;91;36115
36;110915;28022;114.94;91;36155
36;111242;28048;114.94;91;36196
36;111378;28061;114.94;91;36236
36;111592;28098;114.94;91;36276
36;112051;28143;21.07;77;36316
36;112398;28150;21.07;77;36356
36;112492;28149;21.07;77;36396
36;112659;28179;21.07;77;36436
36;112847;28209;21.07;77;36476
36;113049;28225;21.07;77;36516
36;113226;28245;21.07;77;36557
36;113361;28252;21.07;77;36597
36;113448;28268;21.07;77;36637
36;113520;28266;166.20;97;36677
36;113614;28251;166.20;97;36717
36;113134;28119;166.20;97;36757
36;111707;28038;166.20;97;36797
36;111472;28079;166.20;97;36837
36;111899;28123;166.20;97;36877
36;112137;28132;166.20;97;36918
36;112280;28158;166.20;97;36958
36;112673;28199;166.20;97;36998
37;112894;28202;166.20;97;37038
37;112968;28203;166.20;97;37078
37;113054;28206;166.20;97;37118
37;113228;28239;166.20;97;37158
37;113385;28255;166.20;97;37198
37;113498;28260;166.20;97;37238
37;113565;28275;166.20;97;37279
37;113630;28278;166.20;97;37319
37;113713;28280;166.20;97;37359
37;113686;28248;166.20;97;37399
37;112895;28108;166.20;97;37439
37;111778;28052;166.20;97;37479
37;111834;28099;166.20;97;37519
37;112153;28133;166.20;97;37559
37;112259;28152;166.20;97;37599
37;112430;28174;166.20;97;37640
37;112833;28205;166.20;97;37680
37;113037;28218;166.20;97;37720
37;113041;28209;166.20;97;37760
37;113143;28217;166.20;97;37800
37;113274;28219;166.20;97;37840
37;113437;28249;166.20;97;37880
37;113556;28274;166.20;97;37920
37;113642;28273;166.20;97;37960
37;113692;28273;166.20;97;38001
38;113746;28284;166.20;97;38041
38;113811;28289;166.20;97;38081
38;113825;28265;166.20;97;38121
38;113412;28167;166.20;97;38161
38;112112;28059;166.20;97;38201
38;111875;28094;166.20;97;38241
38;112187;28136;166.20;97;38281
38;112317;28140;166.20;97;38321
38;112366;28152;166.20;97;38362
38;112721;28202;166.20;97;38402
38;113031;28219;166.20;97;38442
38;113098;28202;166.20;97;38482
38;113162;28217;166.20;97;38522
38;113301;28221;166.20;97;38562
38;113461;28247;166.20;97;38602
38;113580;28271;166.20;97;38642
38;113658;28276;166.20;97;38682
38;113722;28273;166.20;97;38723
38;113776;28277;166.20;97;38763
38;113813;28291;166.20;97;38803
38;113834;28269;166.20;97;38843
38;113872;28272;27.20;82;38883
38;113956;28264;27.20;82;38923
38;113647;28198;27.20;82;38963
38;112423;28104;27.20;82;39003
39;112093;28128;27.20;82;39043
39;112398;28151;27.20;82;39084
39;112534;28157;27.20;82;39124
39;112528;28166;27.20;82;39164
39;112762;28168;27.20;82;39204
39;113062;28202;27.20;82;39244
39;113208;28198;27.20;82;39284
39;113270;28225;27.20;82;39324
39;113380;28247;27.20;82;39364
39;113527;28262;27.20;82;39404
39;113640;28266;27.20;82;39445
39;113714;28276;27.20;82;39485
39;113774;28282;27.20;82;39525
39;113785;28261;27.20;82;39565
39;113820;28276;27.20;82;39605
39;113882;28269;27.20;82;39645
39;113958;28282;27.20;82;39685
39;113999;28298;71.26;71;39725
39;113780;28228;71.26;71;39765
39;112734;28122;71.26;71;39806
39;112248;28133;71.26;71;39846
39;112549;28159;71.26;71;39886
39;112720;28156;71.26;71;39926
39;112722;28170;71.26;71;39966
39;112983;28188;71.26;71;40006
40;113249;28223;71.26;71;40046
40;113372;28242;71.26;71;40086
40;113424;28244;71.26;71;40126
40;113515;28257;71.26;71;40167
40;113633;28263;71.26;71;40207
40;113728;28274;71.26;71;40247
40;113770;28256;71.26;71;40287
40;113826;28270;71.26;71;40327
40;113888;28262;71.26;71;40367
40;113945;28280;71.26;71;40407
40;113992;28288;71.26;71;40447
40;114024;28299;71.26;71;40487
40;114077;28293;74.81;84;40528
40;114106;28301;74.81;84;40568
40;113937;28250;74.81;84;40608
40;113128;28140;74.81;84;40648
40;112647;28153;74.81;84;40688
40;112924;28175;74.81;84;40728
40;113182;28200;74.81;84;40768
40;113272;28227;74.81;84;40808
40;113405;28232;74.81;84;40848
40;113554;28253;74.81;84;40889
40;113617;28256;74.81;84;40929
40;113664;28252;74.81;84;40969
40;113698;28246;74.81;84;41009
41;113787;28261;74.81;84;41049
41;113860;28250;74.81;84;41089
41;113956;28278;74.81;84;41129
41;114000;28289;74.81;84;41169
41;114038;28295;74.81;84;41209
41;114082;28291;74.81;84;41250
41;114103;28296;78.64;62;41290
41;114145;28301;78.64;62;41330
41;114157;28287;78.64;62;41370
41;114199;28298;78.64;62;41410
41;114012;28227;78.64;62;41450
41;113388;28176;78.64;62;41490
41;113060;28198;78.64;62;41530
41;113307;28222;78.64;62;41570
41;113522;28240;78.64;62;41611
41;113589;28241;78.64;62;41651
41;113711;28252;78.64;62;41691
41;113746;28238;78.64;62;41731
41;113776;28243;78.64;62;41771
41;113801;28242;78.64;62;41811
41;113878;28262;78.64;62;41851
41;113969;28286;78.64;62;41891
41;114031;28282;78.64;62;41931
41;114065;28278;78.64;62;41972
41;114106;28289;78.64;62;42012
42;114142;28291;78.64;62;42052
42;114132;28277;78.64;62;42092
42;114163;28287;78.64;62;42132
42;114209;28281;78.64;62;42172
42;114257;28294;78.64;62;42212
42;114115;28259;78.64;62;42252
42;113498;28184;78.64;62;42292
42;113027;28183;78.64;62;42333
42;113216;28205;78.64;62;42373
42;113426;28219;78.64;62;42413
42;113469;28204;78.64;62;42453
42;113579;28227;78.64;62;42493
42;113708;28221;78.64;62;42533
42;113781;28243;78.64;62;42573
42;113806;28258;78.64;62;42613
42;113862;28261;78.64;62;42653
42;113936;28267;78.64;62;42694
42;113996;28273;78.64;62;42734
42;114045;28277;78.64;62;42774
42;114054;28260;78.64;62;42814
42;114082;28266;78.64;62;42854
42;114129;28258;78.64;62;42894
42;114178;28283;78.64;62;42934
42;114222;28292;78.64;62;42974
42;114250;28299;78.64;62;43014
43;114282;28292;33.99;64;43055
43;114317;28290;33.99;64;43095
43;114134;28258;33.99;64;43135
43;113596;28173;33.99;64;43175
43;113214;28177;33.99;64;43215
43;113386;28193;33.99;64;43255
43;113563;28218;33.99;64;43295
43;113628;28231;33.99;64;43335
43;113699;28243;33.99;64;43375
43;113778;28241;33.99;64;43416
43;113835;28243;33.99;64;43456
43;113845;28249;33.99;64;43496
43;113852;28228;33.99;64;43536
43;113895;28245;33.99;64;43576
43;113970;28243;33.99;64;43616
43;114045;28261;33.99;64;43656
43;114093;28264;33.99;64;43696
43;114119;28273;33.99;64;43736
43;114145;28275;33.99;64;43777
43;114174;28280;33.99;64;43817
43;114215;28281;33.99;64;43857
43;114198;28268;33.99;64;43897
43;114236;28272;33.99;64;43937
43;114266;28258;65.08;62;43977
43;114290;28259;65.08;62;44017
44;113967;28235;65.08;62;44057
44;113611;28207;65.08;62;44097
44;113568;28212;65.08;62;44138
44;113725;28233;65.08;62;44178
44;113822;28245;65.08;62;44218
44;113831;28243;65.08;62;44258
44;113914;28230;65.08;62;44298
44;113931;28230;65.08;62;44338
44;113978;28244;65.08;62;44378
44;114008;28264;65.08;62;44418
44;114043;28271;65.08;62;44458
44;114099;28276;65.08;62;44498
44;114139;28269;65.08;62;44539
44;114171;28282;65.08;62;44579
44;114178;28281;65.08;62;44619
44;114192;28255;65.08;62;44659
44;114200;28259;65.08;62;44699
44;114258;28274;65.08;62;44739
44;114292;28283;74.81;62;44779
44;114322;28291;74.81;62;44819
44;114236;28262;74.81;62;44859
44;113893;28232;74.81;62;44900
44;113720;28233;74.81;62;44940
44;113756;28233;74.81;62;44980
45;113814;28215;74.81;62;45020
45;113829;28226;74.81;62;45060
45;113900;28223;74.81;62;45100
45;113949;28243;74.81;62;45140
45;113955;28250;74.81;62;45180
45;113960;28257;74.81;62;45220
45;113993;28251;74.81;62;45261
45;114061;28254;74.81;62;45301
45;114112;28268;74.81;62;45341
45;114122;28238;74.81;62;45381
45;114161;28258;74.81;62;45421
45;114186;28250;74.81;62;45461
45;114221;28262;74.81;62;45501
45;114256;28276;74.81;62;45541
45;114280;28269;74.81;62;45581
45;114067;28231;74.81;62;45622
45;113747;28202;74.81;62;45662
45;113607;28210;65.01;59;45702
45;113652;28202;65.01;59;45742
45;113724;28212;65.01;59;45782
45;113732;28202;65.01;59;45822
45;113806;28224;65.01;59;45862
45;113876;28233;65.01;59;45902
45;113900;28235;65.01;59;45942
45;113923;28246;65.01;59;45983
46;113967;28247;65.01;59;46023
46;114011;28249;65.01;59;46063
46;114016;28242;65.01;59;46103
46;114078;28233;65.01;59;46143
46;114086;28233;65.01;59;46183
46;114136;28246;65.01;59;46223
46;114177;28267;65.01;59;46263
46;114204;28264;65.01;59;46303
46;114224;28262;65.01;59;46344
46;113997;28221;65.01;59;46384
46;113665;28204;65.01;59;46424
46;113536;28204;65.01;59;46464
46;113638;28190;74.81;69;46504
46;113699;28192;74.81;69;46544
46;113765;28203;74.81;69;46584
46;113851;28225;74.81;69;46624
46;113906;28229;74.81;69;46664
46;113925;28231;74.81;69;46704
46;113929;28234;74.81;69;46745
46;113958;28239;74.81;69;46785
46;113985;28241;74.81;69;46825
46;113992;28217;74.81;69;46865
46;113970;28215;74.81;69;46905
46;114010;28216;74.81;69;46945
46;114058;28233;74.81;69;46985
47;114081;28243;74.81;69;47025
47;114114;28255;74.81;69;47065
47;114142;28244;74.81;69;47106
47;114169;28251;74.81;69;47146
47;114122;28231;74.81;69;47186
47;113753;28176;83.10;74;47226
47;113512;28168;83.10;74;47266
47;113562;28165;83.10;74;47306
47;113672;28188;83.10;74;47346
47;113706;28205;83.10;74;47386
47;113754;28217;83.10;74;47426
47;113816;28220;83.10;74;47467
47;113846;28221;83.10;74;47507
47;113870;28221;83.10;74;47547
47;113864;28212;83.10;74;47587
47;113918;28215;83.10;74;47627
47;113952;28202;83.10;74;47667
47;114034;28221;83.10;74;47707
47;114066;28239;83.10;74;47747
47;114093;28235;83.10;74;47787
47;114120;28242;83.10;74;47827
47;114145;28244;83.10;74;47868
47;114181;28246;83.10;74;47908
47;114195;28255;83.10;74;47948
47;114187;28218;83.10;74;47988
48;113872;28167;74.81;74;48028
48;113527;28145;74.81;74;48068
48;113455;28167;74.81;74;48108
48;113572;28185;74.81;74;48148
48;113647;28198;74.81;74;48188
48;113688;28197;74.81;74;48229
48;113770;28213;74.81;74;48269
48;113844;28213;74.81;74;48309
48;113835;28188;74.81;74;48349
48;113862;28201;74.81;74;48389
48;113922;28199;74.81;74;48429
48;114008;28214;74.81;74;48469
48;114065;28233;74.81;74;48509
48;114111;28234;74.81;74;48549
48;114140;28231;74.81;74;48590
48;114168;28243;74.81;74;48630
48;114185;28247;74.81;74;48670
48;114180;28218;74.81;74;48710
48;114220;28228;74.81;74;48750
48;114237;28206;74.81;74;48790
48;114022;28188;74.81;76;48830
48;113695;28177;74.81;76;48870
48;113604;28174;74.81;76;48910
48;113730;28187;74.81;76;48951
48;113798;28199;74.81;76;48991
49;113839;28203;74.81;76;49031
49;113880;28202;74.81;76;49071
49;113929;28191;74.81;76;49111
49;113926;28176;74.81;76;49151
49;113973;28202;74.81;76;49191
49;114027;28218;74.81;76;49231
49;114081;28222;74.81;76;49271
49;114133;28221;74.81;76;49312
49;114176;28232;74.81;76;49352
49;114210;28232;74.81;76;49392
49;114215;28231;74.81;76;49432
49;114244;28213;74.81;76;49472
49;114260;28199;74.81;76;49512
49;114103;28187;83.10;78;49552
49;113811;28177;83.10;78;49592
49;113730;28178;83.10;78;49632
49;113850;28197;83.10;78;49673
49;113941;28206;83.10;78;49713
49;114001;28211;83.10;78;49753
49;114039;28205;83.10;78;49793
49;114090;28200;83.10;78;49833
49;114079;28187;83.10;78;49873
49;114119;28201;83.10;78;49913
49;114189;28227;83.10;78;49953
49;114255;28226;83.10;78;49993
50;114311;28237;83.10;78;50034
50;114343;28233;83.10;78;50074
50;114364;28240;83.10;78;50114
50;114369;28234;83.10;78;50154
50;114409;28225;83.10;78;50194
50;114240;28176;83.10;78;50234
50;113941;28170;83.10;78;50274
50;113792;28180;83.10;78;50314
50;113856;28180;83.10;78;50354
50;113907;28194;83.10;78;50395
50;113935;28197;83.10;78;50435
50;114008;28197;83.10;78;50475
50;114001;28186;83.10;78;50515
50;113994;28191;83.10;78;50555
50;114003;28181;83.10;78;50595
50;114057;28197;83.10;78;50635
50;114117;28216;83.10;78;50675
50;114142;28219;83.10;78;50715
50;114158;28215;83.10;78;50756
50;114180;28225;83.10;78;50796
50;114199;28227;83.10;78;50836
50;114165;28196;83.10;78;50876
50;113912;28162;83.10;78;50916
50;113488;28111;83.10;78;50956
50;113352;28137;83.10;78;50996
51;113505;28157;83.10;78;51036
51;113604;28170;83.10;78;51076
51;113676;28180;83.10;78;51117
51;113777;28192;83.10;78;51157
51;113854;28196;83.10;78;51197
51;113817;28181;83.10;78;51237
51;113846;28178;83.10;78;51277
51;113877;28168;83.10;78;51317
51;113967;28193;83.10;78;51357
51;114011;28212;83.10;78;51397
51;114044;28211;83.10;78;51437
51;114059;28211;83.10;78;51478
51;114096;28209;83.10;78;51518
51;114120;28216;83.10;78;51558
51;114112;28210;83.10;78;51598
51;114038;28161;83.10;78;51638
51;113612;28103;83.10;78;51678
51;113094;28090;83.10;78;51718
51;113090;28119;83.10;78;51758
51;113248;28124;83.10;78;51798
51;113293;28132;83.10;78;51838
51;113353;28147;83.10;78;51879
51;113490;28154;83.10;78;51919
51;113538;28163;83.10;78;51959
51;113528;28134;83.10;78;51999
52;113541;28137;83.10;78;52039
52;113643;28149;83.10;78;52079
52;113752;28168;83.10;78;52119
52;113810;28174;83.10;78;52159
52;113850;28183;83.10;78;52199
52;113896;28177;83.10;78;52240
52;113924;28185;83.10;78;52280
52;113938;28193;83.10;78;52320
52;113941;28159;83.10;78;52360
52;113953;28164;83.10;78;52400
52;114013;28175;83.10;78;52440
52;114074;28191;83.10;78;52480
52;114051;28166;83.10;78;52520
52;113563;28080;83.10;78;52560
52;112525;28013;19.68;78;52601
52;112321;28033;19.68;78;52641
52;112609;28058;19.68;78;52681
52;112742;28038;19.68;78;52721
52;112817;28066;19.68;78;52761
52;113109;28084;19.68;78;52801
52;113318;28108;19.68;78;52841
52;113378;28125;19.68;78;52881
52;113434;28137;19.68;78;52921
52;113508;28140;19.68;78;52962
52;113615;28152;19.68;78;53002
53;113690;28151;19.68;78;53042
53;113716;28138;19.68;78;53082
53;113765;28149;19.68;78;53122
53;113826;28137;19.68;78;53162
53;113880;28156;19.68;78;53202
53;113919;28171;19.68;78;53242
53;113951;28171;19.68;78;53282
53;113992;28171;19.68;78;53323
53;114024;28181;19.68;78;53363
53;114045;28177;19.68;78;53403
53;113674;28054;71.26;75;53443
53;112309;27943;71.26;75;53483
53;111847;27952;71.26;75;53523
53;112201;28011;71.26;75;53563
53;112551;28046;71.26;75;53603
53;112749;28073;71.26;75;53643
53;112979;28089;71.26;75;53684
53;113120;28098;71.26;75;53724
53;113146;28099;71.26;75;53764
53;113167;28086;71.26;75;53804
53;113289;28095;71.26;75;53844
53;113459;28113;71.26;75;53884
53;113579;28131;71.26;75;53924
53;113650;28148;71.26;75;53964
53;113727;28161;71.26;75;54004
54;113768;28156;71.26;75;54045
54;113822;28163;71.26;75;54085
54;113858;28166;71.26;75;54125
54;113873;28145;71.26;75;54165
54;113907;28152;71.26;75;54205
54;113982;28148;71.26;75;54245
54;113738;28075;71.26;75;54285
54;112271;27941;68.03;74;54325
54;111633;27946;68.03;74;54365
54;111875;27974;68.03;74;54406
54;112175;28006;68.03;74;54446
54;112305;28024;68.03;74;54486
54;112514;28026;68.03;74;54526
54;112732;28045;68.03;74;54566
54;112824;28040;68.03;74;54606
54;112880;28065;68.03;74;54646
54;113020;28096;68.03;74;54686
54;113249;28117;68.03;74;54726
54;113430;28131;68.03;74;54767
54;113543;28131;68.03;74;54807
54;113625;28145;68.03;74;54847
54;113659;28132;68.03;74;54887
54;113705;28133;68.03;74;54927
54;113781;28130;68.03;74;54967
54;113838;28153;68.03;74;55007
55;113891;28167;68.03;74;55047
55;113950;28167;68.03;74;55087
55;113874;28128;68.03;74;55128
55;112784;27971;71.17;73;55168
55;111676;27938;71.17;73;55208
55;111769;27939;71.17;73;55248
55;112151;27983;71.17;73;55288
55;112379;28008;71.17;73;55328
55;112543;28040;71.17;73;55368
55;112796;28057;71.17;73;55408
55;112929;28075;71.17;73;55448
55;112948;28075;71.17;73;55489
55;113034;28092;71.17;73;55529
55;113187;28102;71.17;73;55569
55;113347;28093;71.17;73;55609
55;113482;28108;71.17;73;55649
55;113584;28113;71.17;73;55689
55;113657;28135;71.17;73;55729
55;113712;28142;71.17;73;55769
55;113774;28153;71.17;73;55809
55;113825;28151;71.17;73;55850
55;113851;28139;71.17;73;55890
55;113217;28012;71.17;73;55930
55;111720;27891;71.17;73;55970
55;111578;27918;71.26;70;56010
56;111927;27944;71.26;70;56050
56;112173;27979;71.26;70;56090
56;112281;28007;71.26;70;56130
56;112498;28021;71.26;70;56170
56;112557;28021;71.26;70;56211
56;112595;28032;71.26;70;56251
56;112668;28042;71.26;70;56291
56;112827;28045;71.26;70;56331
56;113087;28078;71.26;70;56371
56;113278;28075;71.26;70;56411
56;113436;28101;71.26;70;56451
56;113532;28119;71.26;70;56491
56;113624;28131;71.26;70;56531
56;113688;28140;71.26;70;56572
56;113750;28140;71.26;70;56612
56;113476;28048;71.26;70;56652
56;112026;27911;71.26;70;56692
56;111622;27911;71.26;70;56732
56;111892;27947;71.26;70;56772
56;112224;27977;74.81;71;56812
56;112406;28021;74.81;71;56852
56;112639;28027;74.81;71;56892
56;112758;28039;74.81;71;56933
56;112761;28040;74.81;71;56973
56;112789;28049;74.81;71;57013
57;112886;28059;74.81;71;57053
57;113120;28063;74.81;71;57093
57;113286;28077;74.81;71;57133
57;113423;28096;74.81;71;57173
57;113517;28113;74.81;71;57213
57;113578;28116;74.81;71;57253
57;113645;28123;74.81;71;57294
57;113726;28130;74.81;71;57334
57;113649;28076;74.81;71;57374
57;112303;27899;74.81;71;57414
57;111403;27859;93.46;77;57454
57;111506;27881;93.46;77;57494
57;111823;27924;93.46;77;57534
57;111997;27950;93.46;77;57574
57;112182;27985;93.46;77;57614
57;112399;27992;93.46;77;57654
57;112363;27981;93.46;77;57695
57;112382;27990;93.46;77;57735
57;112483;28012;93.46;77;57775
57;112654;28006;93.46;77;57815
57;112861;28027;93.46;77;57855
57;113079;28052;93.46;77;57895
57;113221;28076;93.46;77;57935
57;113312;28082;93.46;77;57975
57;113414;28097;93.46;77;58015
58;113509;28102;93.46;77;58056
58;113588;28104;93.46;77;58096
58;113431;28028;93.46;77;58136
58;111887;27855;93.46;77;58176
58;111271;27833;93.46;77;58216
58;111477;27875;93.46;77;58256
58;111806;27920;71.26;77;58296
58;111913;27936;71.26;77;58336
58;112093;27956;71.26;77;58376
58;112270;27963;71.26;77;58417
58;112275;27963;71.26;77;58457
58;112264;27973;71.26;77;58497
58;112343;27957;71.26;77;58537
58;112483;27979;71.26;77;58577
58;112726;28008;71.26;77;58617
58;112883;28030;71.26;77;58657
58;112982;28033;71.26;77;58697
58;113070;28047;71.26;77;58737
58;113135;28050;71.26;77;58778
58;113241;28057;71.26;77;58818
58;113271;28039;71.26;77;58858
58;112340;27862;71.26;77;58898
58;111103;27811;71.26;77;58938
58;111109;27829;71.26;77;58978
58;111464;27879;71.26;77;59018
59;111723;27912;78.74;79;59058
59;111989;27950;78.74;79;59098
59;112230;27961;78.74;79;59139
59;112191;27948;78.74;79;59179
59;112166;27953;78.74;79;59219
59;112274;27957;78.74;79;59259
59;112493;27985;78.74;79;59299
59;112798;28016;78.74;79;59339
59;113009;28034;78.74;79;59379
59;113138;28048;78.74;79;59419
59;113263;28070;78.74;79;59459
59;113360;28079;78.74;79;59500
59;113451;28079;78.74;79;59540
59;113403;28038;78.74;79;59580
59;112110;27849;78.74;79;59620
59;111121;27833;78.74;79;59660
59;111277;27857;93.46;83;59700
59;111550;27899;93.46;83;59740
59;111696;27922;93.46;83;59780
59;111878;27946;93.46;83;59820
59;112050;27959;93.46;83;59861
59;112114;27961;93.46;83;59901
59;112142;27971;93.46;83;59941
59;112327;27968;93.46;83;59981
60;112559;27997;93.46;83;60021
60;112838;28023;93.46;83;60061
60;113057;28048;93.46;83;60101
60;113211;28063;93.46;83;60141
60;113324;28081;93.46;83;60181
60;113440;28082;93.46;83;60222
60;113521;28099;93.46;83;60262
60;113571;28093;93.46;83;60302
60;113302;28032;93.46;83;60342
60;112879;28009;93.46;83;60382
60;112962;28037;83.10;81;60422
60;113210;28066;83.10;81;60462
60;113322;28078;83.10;81;60502
60;113381;28097;83.10;81;60542
60;113455;28092;83.10;81;60583
60;113511;28094;83.10;81;60623
60;113525;28100;83.10;81;60663
60;113504;28073;83.10;81;60703
60;113581;28082;83.10;81;60743
60;113637;28078;83.10;81;60783
60;113722;28092;83.10;81;60823
60;113756;28108;83.10;81;60863
60;113783;28112;83.10;81;60903
60;113818;28111;83.10;81;60944
60;113844;28115;83.10;81;60984
61;113859;28119;83.10;81;61024
61;113833;28078;83.10;81;61064
61;113491;28025;83.10;81;61104
61;112585;27943;83.10;81;61144
61;112272;27972;83.10;81;61184
61;112550;28019;83.10;81;61224
61;112794;28033;83.10;81;61264
61;112967;28056;83.10;81;61305
61;113142;28065;83.10;81;61345
61;113237;28070;83.10;81;61385
61;113246;28059;83.10;81;61425
61;113322;28063;83.10;81;61465
61;113401;28053;83.10;81;61505
61;113521;28087;83.10;81;61545
61;113584;28100;83.10;81;61585
61;113638;28104;83.10;81;61625
61;113697;28114;83.10;81;61666
61;113725;28112;83.10;81;61706
61;113757;28120;83.10;81;61746
61;113743;28112;83.10;81;61786
61;113806;28105;83.10;81;61826
61;113838;28096;41.55;73;61866
61;113866;28101;41.55;73;61906
61;113424;28028;41.55;73;61946
61;112219;27934;41.55;73;61986
62;111947;27963;41.55;73;62027
62;112321;27999;41.55;73;62067
62;112578;28028;41.55;73;62107
62;112682;28022;41.55;73;62147
62;112936;28046;41.55;73;62187
62;113077;28035;41.55;73;62227
62;113165;28059;41.55;73;62267
62;113251;28079;41.55;73;62307
62;113354;28087;41.55;73;62347
62;113459;28094;41.55;73;62388
62;113536;28109;41.55;73;62428
62;113603;28112;41.55;73;62468
62;113609;28098;41.55;73;62508
62;113662;28100;41.55;73;62548
62;113716;28090;41.55;73;62588
62;113778;28114;41.55;73;62628
62;113834;28126;41.55;73;62668
62;113887;28133;41.55;73;62708
62;113791;28098;41.55;73;62749
62;113135;28013;65.01;70;62789
62;112428;27998;65.01;70;62829
62;112470;28010;65.01;70;62869
62;112806;28031;65.01;70;62909
62;112957;28027;65.01;70;62949
62;113119;28065;65.01;70;62989
63;113247;28078;65.01;70;63029
63;113299;28087;65.01;70;63069
63;113337;28092;65.01;70;63110
63;113397;28096;65.01;70;63150
63;113485;28110;65.01;70;63190
63;113528;28099;65.01;70;63230
63;113601;28091;65.01;70;63270
63;113644;28086;65.01;70;63310
63;113724;28107;65.01;70;63350
63;113769;28125;65.01;70;63390
63;113799;28118;65.01;70;63430
63;113835;28122;65.01;70;63471
63;113867;28118;65.01;70;63511
63;113661;28070;78.74;66;63551
63;112742;27962;78.74;66;63591
63;112260;27964;78.74;66;63631
63;112473;27983;78.74;66;63671
63;112756;28019;78.74;66;63711
63;112925;28048;78.74;66;63751
63;113106;28056;78.74;66;63791
63;113203;28070;78.74;66;63832
63;113237;28061;78.74;66;63872
63;113285;28069;78.74;66;63912
63;113348;28079;78.74;66;63952
63;113465;28073;78.74;66;63992
64;113538;28072;78.74;66;64032
64;113631;28091;78.74;66;64072
64;113691;28107;78.74;66;64112
64;113724;28113;78.74;66;64152
64;113749;28118;78.74;66;64193
64;113789;28114;78.74;66;64233
64;113818;28122;78.74;66;64273
64;113836;28108;78.74;66;64313
64;113576;28017;74.81;64;64353
64;112495;27919;74.81;64;64393
64;111954;27935;74.81;64;64433
64;112192;27965;74.81;64;64473
64;112458;27991;74.81;64;64513
64;112545;28010;74.81;64;64553
64;112748;28035;74.81;64;64594
64;112956;28058;74.81;64;64634
64;113044;28057;74.81;64;64674
64;113103;28034;74.81;64;64714
64;113190;28046;74.81;64;64754
64;113324;28053;74.81;64;64794
64;113449;28072;74.81;64;64834
64;113512;28093;74.81;64;64874
64;113592;28107;74.81;64;64914
64;113637;28097;74.81;64;64955
64;113681;28111;74.81;64;64995
65;113728;28116;74.81;64;65035
65;113740;28089;74.81;64;65075
65;113794;28094;74.81;64;65115
65;113838;28090;74.81;64;65155
65;113711;28058;71.26;72;65195
65;112739;27960;71.26;72;65235
65;111828;27923;71.26;72;65275
65;111887;27959;71.26;72;65316
65;112235;27979;71.26;72;65356
65;112364;27992;71.26;72;65396
65;112446;27989;71.26;72;65436
65;112708;28019;71.26;72;65476
65;112877;28004;71.26;72;65516
65;112993;28034;71.26;72;65556
65;113121;28061;71.26;72;65596
65;113254;28065;71.26;72;65636
65;113384;28087;71.26;72;65677
65;113477;28097;71.26;72;65717
65;113552;28096;71.26;72;65757
65;113562;28095;71.26;72;65797
65;113622;28079;71.26;72;65837
65;113645;28077;71.26;72;65877
65;113719;28096;71.26;72;65917
65;113765;28109;71.26;72;65957
65;113801;28112;71.26;72;65997
66;113857;28115;71.26;72;66037
66;113742;28081;67.95;72;66078
66;112946;27981;67.95;72;66118
66;112133;27957;67.95;72;66158
66;112209;27959;67.95;72;66198
66;112513;27975;67.95;72;66238
66;112667;27997;67.95;72;66278
66;112824;28029;67.95;72;66318
66;113060;28051;67.95;72;66358
66;113177;28055;67.95;72;66398
66;113235;28060;67.95;72;66439
66;113324;28072;67.95;72;66479
66;113394;28079;67.95;72;66519
66;113448;28046;67.95;72;66559
66;113513;28069;67.95;72;66599
